7gram,count
大陆和台湾就在,2
陆和台湾就在公,2
和台湾就在公海,2
台湾就在公海进,2
湾就在公海进行,2
就在公海进行捕,2
在公海进行捕捞,2
提议降低公海的,2
议降低公海的捕,2
降低公海的捕捞,2
低公海的捕捞上,2
公海的捕捞上限,2
比特币和加密货,2
特币和加密货币,2
出售液晶面板公,2
售液晶面板公司,2
地取决于比特币,2
中国经济已经位,2
国经济已经位居,2
经济已经位居世,2
济已经位居世界,2
已经位居世界第,2
经位居世界第二,2
但贫困线界定与,2
贫困线界定与国,2
困线界定与国际,2
线界定与国际间,2
界定与国际间惯,2
定与国际间惯例,2
与国际间惯例有,2
国际间惯例有何,2
际间惯例有何不,2
间惯例有何不同,2
按照国际标准计,2
照国际标准计算,2
中国贫困人口有,2
国贫困人口有多,2
贫困人口有多少,2
中国新冠疫苗的,2
的电动汽车公司,2
的非接触体温计,2
将把中国海洋石,2
把中国海洋石油,2
中国海洋石油摘,2
国海洋石油摘牌,2
纽交所的监管部,2
交所的监管部门,2
所的监管部门认,2
的监管部门认定,2
根据特朗普去年,2
据特朗普去年月,2
特朗普去年月签,2
朗普去年月签署,2
普去年月签署的,2
去年月签署的行,2
年月签署的行政,2
月签署的行政命,2
签署的行政命令,2
中国海洋石油不,2
国海洋石油不再,2
海洋石油不再适,2
洋石油不再适合,2
石油不再适合上,2
油不再适合上市,2
该命令在拜登政,2
命令在拜登政府,2
令在拜登政府治,2
在拜登政府治下,2
拜登政府治下依,2
登政府治下依然,2
政府治下依然有,2
府治下依然有效,2
中国大量购买二,2
国大量购买二手,2
大量购买二手半,2
量购买二手半导,2
购买二手半导体,2
买二手半导体设,2
手半导体设备的,2
半导体设备的价,2
导体设备的价格,2
体设备的价格正,2
设备的价格正持,2
备的价格正持续,2
的价格正持续上,2
价格正持续上升,2
多家日本二手业,2
家日本二手业者,2
日本二手业者表,2
本二手业者表示,2
二手业者表示在,2
手业者表示在最,2
业者表示在最近,2
者表示在最近年,2
表示在最近年里,2
示在最近年里平,2
在最近年里平均,2
最近年里平均上,2
近年里平均上涨,2
年里平均上涨了,2
里平均上涨了近,2
平均上涨了近成,2
中国半导体厂商,2
国半导体厂商大,2
半导体厂商大量,2
导体厂商大量购,2
体厂商大量购买,2
最尖端半导体设,2
尖端半导体设备,2
端半导体设备采,2
半导体设备采购,2
导体设备采购受,2
体设备采购受到,2
设备采购受到美,2
备采购受到美国,2
采购受到美国限,2
购受到美国限制,2
中国相关企业似,2
国相关企业似乎,2
相关企业似乎正,2
关企业似乎正在,2
企业似乎正在采,2
业似乎正在采购,2
似乎正在采购上,2
乎正在采购上一,2
正在采购上一代,2
在采购上一代设,2
采购上一代设备,2
最大电动车市场,2
的一份声明草案,2
从半导体业的个,2
半导体业的个衡,2
导体业的个衡量,2
体业的个衡量标,2
业的个衡量标准,2
的个衡量标准看,2
个衡量标准看全,2
衡量标准看全球,2
量标准看全球竞,2
标准看全球竞争,2
衡量半导体产业,2
量半导体产业强,2
半导体产业强弱,2
导体产业强弱的,2
体产业强弱的标,2
产业强弱的标准,2
业强弱的标准大,2
强弱的标准大体,2
弱的标准大体上,2
的标准大体上分,2
标准大体上分为,2
准大体上分为个,2
制造设备和生产,2
日本在材料和制,2
本在材料和制造,2
料和制造设备在,2
和制造设备在世,2
制造设备在世界,2
造设备在世界上,2
设备在世界上具,2
备在世界上具有,2
在世界上具有优,2
世界上具有优势,2
中国大陆在设计,2
国大陆在设计上,2
大陆在设计上显,2
陆在设计上显示,2
在设计上显示出,2
设计上显示出实,2
计上显示出实力,2
但其他项缺乏竞,2
其他项缺乏竞争,2
他项缺乏竞争力,2
疫苗接种的步伐,2
月来的最佳表现,2
中国银保监会主,2
国银保监会主席,2
银保监会主席郭,2
保监会主席郭树,2
监会主席郭树清,2
韩国国际广播电,2
国国际广播电台,2
国际广播电台报,2
际广播电台报道,2
与瑞士央行续签,2
瑞士央行续签货,2
士央行续签货币,2
央行续签货币互,2
行续签货币互换,2
续签货币互换协,2
签货币互换协议,2
有政府背景的中,2
政府背景的中国,2
月在华新车销量,2
本田上市世界首,2
田上市世界首款,2
上市世界首款级,2
市世界首款级自,2
世界首款级自动,2
界首款级自动驾,2
款级自动驾驶汽,2
可由系统代替司,2
由系统代替司机,2
系统代替司机驾,2
统代替司机驾驶,2
地控制住了新冠,2
控制住了新冠疫,2
制住了新冠疫情,2
国会外交委员会,2
外交委员会主席,2
将漫天黑压压的,2
漫天黑压压的蝗,2
天黑压压的蝗虫,2
黑压压的蝗虫变,2
压压的蝗虫变成,2
压的蝗虫变成实,2
的蝗虫变成实实,2
蝗虫变成实实在,2
虫变成实实在在,2
变成实实在在钞,2
成实实在在钞票,2
这个变害为宝的,2
个变害为宝的方,2
变害为宝的方法,2
你一定不能错过,2
达克综合指数下,2
克综合指数下跌,2
综合指数下跌点,2
连续第二天下跌,2
日企小型化技术,2
企小型化技术领,2
小型化技术领先,2
要求手机具备先,2
求手机具备先进,2
手机具备先进性,2
机具备先进性能,2
在手机用的锂电,2
手机用的锂电池,2
机用的锂电池领,2
用的锂电池领域,2
在图像传感器领,2
图像传感器领域,2
在多层陶瓷电容,2
多层陶瓷电容器,2
层陶瓷电容器领,2
陶瓷电容器领域,2
村田制作所拥有,2
田制作所拥有优,2
制作所拥有优势,2
虽然日本企业有,2
然日本企业有技,2
日本企业有技术,2
本企业有技术优,2
企业有技术优势,2
但风险也越来越,2
风险也越来越大,2
主流的锂离子电,2
流的锂离子电池,2
美国疾病控制与,2
国疾病控制与预,2
疾病控制与预防,2
病控制与预防中,2
控制与预防中心,2
国债收益率飙升,2
公司在监管机构,2
以亿韩元收购的,2
人群接种阿斯利,2
群接种阿斯利康,2
无印良品在日本,2
拥有世界最大规,2
有世界最大规模,2
世界最大规模的,2
最大的大米进口,2
大的大米进口国,2
的大米进口国菲,2
大米进口国菲律,2
米进口国菲律宾,2
岛第一核电站事,2
第一核电站事故,2
的科技公司股票,2
放在一个篮子里,2
为弥补出生率下,2
弥补出生率下降,2
补出生率下降和,2
出生率下降和退,2
生率下降和退休,2
率下降和退休人,2
下降和退休人员,2
降和退休人员增,2
和退休人员增加,2
中国政府计划在,2
国政府计划在未,2
政府计划在未来,2
府计划在未来五,2
计划在未来五年,2
划在未来五年内,2
在未来五年内将,2
未来五年内将公,2
来五年内将公民,2
五年内将公民的,2
年内将公民的预,2
内将公民的预期,2
将公民的预期寿,2
公民的预期寿命,2
民的预期寿命提,2
的预期寿命提高,2
预期寿命提高到,2
期寿命提高到岁,2
寿命提高到岁以,2
命提高到岁以上,2
并延迟法定退休,2
延迟法定退休年,2
迟法定退休年龄,2
同时计划通过减,2
时计划通过减轻,2
计划通过减轻父,2
划通过减轻父母,2
通过减轻父母的,2
过减轻父母的经,2
减轻父母的经济,2
轻父母的经济负,2
父母的经济负担,2
母的经济负担来,2
的经济负担来鼓,2
经济负担来鼓励,2
济负担来鼓励生,2
负担来鼓励生育,2
一些经济学家对,2
些经济学家对这,2
经济学家对这些,2
济学家对这些新,2
学家对这些新政,2
家对这些新政策,2
对这些新政策建,2
这些新政策建议,2
些新政策建议能,2
新政策建议能否,2
政策建议能否解,2
策建议能否解决,2
建议能否解决中,2
议能否解决中国,2
能否解决中国人,2
否解决中国人口,2
解决中国人口问,2
决中国人口问题,2
中国人口问题持,2
国人口问题持怀,2
人口问题持怀疑,2
口问题持怀疑态,2
问题持怀疑态度,2
日本产业技术综,2
本产业技术综合,2
产业技术综合研,2
业技术综合研究,2
技术综合研究所,2
接种新冠疫苗的,2
疫苗在多个国家,2
美国的冠病病例,2
东京奥运会和残,2
京奥运会和残奥,2
奥运会和残奥会,2
以来最严重的核,2
副作用比预想的,2
作用比预想的要,2
用比预想的要严,2
比预想的要严重,2
预想的要严重得,2
想的要严重得多,2
利康新冠疫苗的,2
的人所占的比例,2
日本农林水产省,2
无法确定疫苗是,2
电动汽车市场的,2
十年前的福岛核,2
丹麦卫生部门周,2
多个国家和地区,2
海外航空每趟航,2
外航空每趟航班,2
航空每趟航班不,2
空每趟航班不超,2
每趟航班不超过,2
趟航班不超过人,2
香港的冠病疫情,2
金融科技巨头蚂,2
融科技巨头蚂蚁,2
科技巨头蚂蚁集,2
技巨头蚂蚁集团,2
蚂蚁集团胡晓明,2
蚁集团胡晓明辞,2
台湾家主要上市,2
感染方面非常有,2
染方面非常有效,2
国药集团的新冠,2
药集团的新冠疫,2
集团的新冠疫苗,2
美国的疫苗接种,2
新加坡总理李显,2
加坡总理李显龙,2
与一家特殊目的,2
一家特殊目的收,2
家特殊目的收购,2
公司的估值可能,2
海上集装箱月增,2
上集装箱月增长,2
月亚洲发往美国,2
洲发往美国的海,2
的海上集装箱运,2
海上集装箱运输,2
上集装箱运输量,2
新英格兰医学杂,2
英格兰医学杂志,2
旬上海发往美国,2
上海发往美国西,2
海发往美国西海,2
发往美国西海岸,2
往美国西海岸的,2
美国西海岸的运,2
上一次严重沙尘,2
一次严重沙尘暴,2
次严重沙尘暴出,2
严重沙尘暴出现,2
重沙尘暴出现在,2
沙尘暴出现在年,2
日卫联的自主标,2
卫联的自主标准,2
日本凸版印刷等,2
暂停阿斯利康疫,2
停阿斯利康疫苗,2
台湾外交部发言,2
湾外交部发言人,2
外交部发言人欧,2
交部发言人欧江,2
部发言人欧江安,2
展开冠病疫苗接,2
开冠病疫苗接种,2
中国政府对的封,2
国政府对的封杀,2
政府对的封杀显,2
府对的封杀显而,2
对的封杀显而易,2
的封杀显而易见,2
此举加强了其对,2
举加强了其对国,2
加强了其对国内,2
强了其对国内公,2
了其对国内公共,2
其对国内公共和,2
对国内公共和私,2
国内公共和私人,2
内公共和私人话,2
公共和私人话语,2
共和私人话语空,2
和私人话语空间,2
私人话语空间的,2
人话语空间的控,2
话语空间的控制,2
问题周日就出现,2
题周日就出现了,2
包括注册遇阻和,2
括注册遇阻和网,2
注册遇阻和网络,2
册遇阻和网络屏,2
遇阻和网络屏蔽,2
针对有关这款应,2
对有关这款应用,2
有关这款应用被,2
关这款应用被禁,2
这款应用被禁用,2
款应用被禁用的,2
应用被禁用的记,2
用被禁用的记者,2
被禁用的记者提,2
禁用的记者提问,2
中国外交部周二,2
国外交部周二建,2
外交部周二建议,2
交部周二建议向,2
部周二建议向主,2
周二建议向主管,2
二建议向主管部,2
建议向主管部门,2
议向主管部门了,2
向主管部门了解,2
但称中国互联网,2
称中国互联网是,2
政府依法依规管,2
府依法依规管理,2
拆解小米看中国,2
解小米看中国手,2
小米看中国手机,2
米看中国手机在,2
看中国手机在日,2
中国手机在日本,2
国手机在日本的,2
手机在日本的价,2
机在日本的价格,2
在日本的价格优,2
日本的价格优势,2
中国手机登陆日,2
国手机登陆日本,2
手机登陆日本市,2
机登陆日本市场,2
显示出价格优势,2
小米通过软银推,2
米通过软银推出,2
通过软银推出了,2
过软银推出了不,2
软银推出了不到,2
银推出了不到万,2
推出了不到万日,2
出了不到万日元,2
在日本终端市场,2
高端形象的仍受,2
端形象的仍受欢,2
形象的仍受欢迎,2
是会能引发价格,2
会能引发价格破,2
能引发价格破坏,2
引发价格破坏的,2
施打阿斯利康的,2
打阿斯利康的新,2
援引未具名消息,2
引未具名消息人,2
未具名消息人士,2
具名消息人士的,2
名消息人士的话,2
该公司已开始在,2
下午召开记者会,2
日美两国企业再,2
美两国企业再次,2
两国企业再次走,2
国企业再次走近,2
年丰田和通用汽,2
丰田和通用汽车,2
发那科和通用电,2
那科和通用电气,2
科和通用电气给,2
和通用电气给历,2
通用电气给历史,2
用电气给历史性,2
电气给历史性的,2
气给历史性的合,2
给历史性的合作,2
历史性的合作关,2
史性的合作关系,2
性的合作关系画,2
的合作关系画上,2
合作关系画上终,2
作关系画上终止,2
关系画上终止符,2
三菱重工和卡特,2
菱重工和卡特彼,2
重工和卡特彼勒,2
工和卡特彼勒也,2
和卡特彼勒也大,2
卡特彼勒也大幅,2
特彼勒也大幅缩,2
彼勒也大幅缩小,2
勒也大幅缩小合,2
也大幅缩小合作,2
当时在雷曼危机,2
时在雷曼危机后,2
日美企业都转向,2
美企业都转向中,2
企业都转向中国,2
业都转向中国寻,2
都转向中国寻找,2
转向中国寻找市,2
向中国寻找市场,2
中国寻找市场与,2
国寻找市场与合,2
寻找市场与合作,2
找市场与合作关,2
市场与合作关系,2
但现在日美企业,2
现在日美企业面,2
在日美企业面临,2
日美企业面临的,2
美企业面临的环,2
企业面临的环境,2
业面临的环境有,2
面临的环境有所,2
临的环境有所改,2
的环境有所改变,2
美国前总统特朗,2
国前总统特朗普,2
中共中央政治局,2
共中央政治局委,2
中央政治局委员,2
中共中央外事办,2
共中央外事办公,2
中央外事办公室,2
央外事办公室主,2
外事办公室主任,2
事办公室主任杨,2
办公室主任杨洁,2
公室主任杨洁篪,2
已接种冠病疫苗,2
冠病疫苗的外国,2
利康新冠疫苗有,2
康新冠疫苗有关,2
紧急事态宣言解,2
急事态宣言解除,2
美国国务卿布林,2
国国务卿布林肯,2
阿斯利康疫苗接,2
斯利康疫苗接种,2
的入园人数上限,2
个月以内重启生,2
月以内重启生产,2
金融体系现代化,2
一项最新民调显,2
项最新民调显示,2
台湾行政院长苏,2
湾行政院长苏贞,2
航空货物出口量,2
空货物出口量增,2
可再生能源发电,2
冠病疫苗生产商,2
接种率高的国家,2
请戴上耳机观看,2
戴上耳机观看本,2
上耳机观看本片,2
毅力号火星探测,2
力号火星探测车,2
号火星探测车传,2
火星探测车传回,2
星探测车传回在,2
探测车传回在火,2
测车传回在火星,2
车传回在火星表,2
传回在火星表面,2
回在火星表面录,2
在火星表面录到,2
火星表面录到的,2
星表面录到的声,2
表面录到的声音,2
听听有没有外星,2
听有没有外星生,2
有没有外星生命,2
没有外星生命在,2
有外星生命在说,2
外星生命在说话,2
吉利推出高端电,2
利推出高端电动,2
推出高端电动汽,2
出高端电动汽车,2
高端电动汽车品,2
端电动汽车品牌,2
可持续发展大使,2
汽车制造商已经,2
损失超过亿美元,2
东京迪士尼乐园,2
搁浅堵塞苏伊士,2
浅堵塞苏伊士运,2
卡在苏伊士运河,2
周二在苏伊士运,2
二在苏伊士运河,2
造成双向航道阻,2
成双向航道阻塞,2
于阿斯利康疫苗,2
世界各地的飞机,2
界各地的飞机餐,2
购原日立旗下企,2
原日立旗下企业,2
国监管部门的批,2
监管部门的批准,2
伊士运河搁浅的,2
日本半导体材料,2
国冠病疫苗接种,2
疫苗接种计划进,2
苗接种计划进展,2
接种计划进展顺,2
种计划进展顺利,2
淘宝特价版入驻,2
宝特价版入驻微,2
特价版入驻微信,2
苏伊士运河堵塞,2
在人权问题上与,2
旅游胜地普吉岛,2
第二波新冠疫情,2
国际价格降至个,2
日本普通消费者,2
的累计确诊病例,2
疫苗接种工作的,2
巴菲特旗下的伯,2
菲特旗下的伯克,2
特旗下的伯克希,2
旗下的伯克希尔,2
英国汉学家蓝诗,2
国汉学家蓝诗玲,2
菲律宾国防部长,2
台湾卫福部长陈,2
湾卫福部长陈时,2
卫福部长陈时中,2
在新冠疫苗供应,2
新冠疫苗供应持,2
冠疫苗供应持续,2
疫苗供应持续紧,2
苗供应持续紧张,2
供应持续紧张的,2
应持续紧张的背,2
续紧张的背景下,2
法国指责英国在,2
国指责英国在处,2
指责英国在处理,2
责英国在处理新,2
英国在处理新冠,2
国在处理新冠疫,2
在处理新冠疫苗,2
处理新冠疫苗出,2
理新冠疫苗出口,2
新冠疫苗出口问,2
冠疫苗出口问题,2
疫苗出口问题上,2
苗出口问题上存,2
出口问题上存在,2
放弃收购原日立,2
弃收购原日立旗,2
反垄断部门批准,2
东京上野公园赏,2
京上野公园赏樱,2
上野公园赏樱游,2
野公园赏樱游人,2
公园赏樱游人如,2
园赏樱游人如织,2
在东京圈解除紧,2
东京圈解除紧急,2
京圈解除紧急宣,2
圈解除紧急宣言,2
解除紧急宣言的,2
除紧急宣言的首,2
紧急宣言的首个,2
急宣言的首个周,2
宣言的首个周末,2
正逢樱花的最佳,2
逢樱花的最佳观,2
樱花的最佳观赏,2
花的最佳观赏期,2
上野公园内出现,2
野公园内出现了,2
公园内出现了游,2
园内出现了游客,2
内出现了游客摩,2
出现了游客摩肩,2
现了游客摩肩接,2
了游客摩肩接踵,2
做好了人多拥挤,2
好了人多拥挤的,2
了人多拥挤的心,2
人多拥挤的心理,2
多拥挤的心理准,2
拥挤的心理准备,2
挤的心理准备而,2
的心理准备而来,2
伊士运河搁浅近,2
士运河搁浅近一,2
运河搁浅近一周,2
的大型集装箱船,2
莫德纳冠病疫苗,2
苏伊士运河恢复,2
伊士运河恢复通,2
士运河恢复通航,2
日立制作所将收,2
立制作所将收购,2
制作所将收购美,2
作所将收购美国,2
收购总额亿美元,2
这是日本相关行,2
是日本相关行业,2
日本相关行业里,2
本相关行业里过,2
相关行业里过去,2
关行业里过去最,2
行业里过去最大,2
业里过去最大级,2
里过去最大级别,2
过去最大级别的,2
去最大级别的收,2
最大级别的收购,2
究竟是怎么想的,2
标准化考试成绩,2
在接种阿斯利康,2
鞋的中底内置了,2
的中底内置了轻,2
中底内置了轻量,2
底内置了轻量碳,2
内置了轻量碳板,2
听听专家怎么说,2
河管理局主席表,2
管理局主席表示,2
美国亚特兰大按,2
国亚特兰大按摩,2
亚特兰大按摩店,2
特兰大按摩店枪,2
兰大按摩店枪击,2
大按摩店枪击案,2
按摩店枪击案将,2
摩店枪击案将亚,2
店枪击案将亚裔,2
枪击案将亚裔移,2
击案将亚裔移民,2
案将亚裔移民按,2
将亚裔移民按摩,2
亚裔移民按摩师,2
裔移民按摩师推,2
移民按摩师推到,2
民按摩师推到了,2
按摩师推到了风,2
摩师推到了风口,2
师推到了风口浪,2
推到了风口浪尖,2
由于美国的按摩,2
于美国的按摩行,2
美国的按摩行业,2
国的按摩行业龙,2
的按摩行业龙蛇,2
按摩行业龙蛇混,2
摩行业龙蛇混杂,2
正规的亚裔按摩,2
规的亚裔按摩店,2
的亚裔按摩店长,2
亚裔按摩店长久,2
裔按摩店长久以,2
按摩店长久以来,2
摩店长久以来被,2
店长久以来被污,2
长久以来被污名,2
久以来被污名化,2
被视作性交易场,2
视作性交易场所,2
两位华人女性按,2
位华人女性按摩,2
华人女性按摩师,2
人女性按摩师向,2
女性按摩师向诉,2
性按摩师向诉说,2
按摩师向诉说她,2
摩师向诉说她们,2
师向诉说她们遭,2
向诉说她们遭遇,2
诉说她们遭遇的,2
说她们遭遇的污,2
她们遭遇的污名,2
