"8gram","number of tweets","count"
"革命卫队指挥官苏","2","2"
"阿拉斯加航空一架","2","2"
"队指挥官苏莱曼尼","2","2"
"闭的东京羽田机场","2","2"
"门胡塞武装对红海","2","2"
"门海域因躲避追缉","2","2"
"长秦刚辞去全国人","2","2"
"针对中国大陆卫星","2","2"
"金门海域因躲避追","2","2"
"量首次超过特斯拉","2","2"
"野的民众党总统候","2","2"
"里达州州长德桑蒂","2","2"
"醒游客不要靠近山","2","2"
"都超出了华尔街分","2","2"
"都曼谷空气污染严","2","2"
"部长阿卜杜拉希扬","2","2"
"道爆炸事件的调查","2","2"
"連接美國主要機場","2","2"
"造成当地五人受伤","2","2"
"造商空中客车公司","2","2"
"途中发生部分机体","2","2"
"逊创始人兼执行主","2","2"
"选前之夜造势活动","2","2"
"迪按季度計算首次","2","2"
"连续第三个交易日","2","2"
"进党并不能代表台","2","2"
"近日更首度将中国","2","2"
"近两年来首次突破","2","2"
"达州州长德桑蒂斯","2","2"
"边地区因山火进入","2","2"
"辞去第十四届全国","2","2"
"辈南来大马奋斗史","2","2"
"软创办人比尔盖茨","2","2"
"转型中苦苦挣扎的","2","2"
"车转型中苦苦挣扎","2","2"
"车制造商比亚迪的","2","2"
"车公司和法国民事","2","2"
"躲避追缉而翻覆的","2","2"
"跨区域人员流动量","2","2"
"距离台湾总统选举","2","2"
"超出了华尔街分析","2","2"
"起在桃园机场给出","2","2"
"起到拉動作用的是","2","2"
"资于比特币的交易","2","2"
"费者最关注的品牌","2","2"
"费者对经济现状和","2","2"
"贸易及工业部长东","2","2"
"货比特币交易所挂","2","2"
"資源價格上漲告一","2","2"
"设备制造巨企阿斯","2","2"
"许波音公司扩大其","2","2"
"议未来应发展深度","2","2"
"议员卢比奥要求美","2","2"
"警方提醒游客不要","2","2"
"説亞洲的咖啡市場","2","2"
"計算首次超過特斯","2","2"
"观情绪回升的表现","2","2"
"要求美国证券交易","2","2"
"要機場和國外主要","2","2"
"要城市的航線的經","2","2"
"西兰南岛最大城市","2","2"
"裔先辈南来大马奋","2","2"
"袭击红海商业航道","2","2"
"被台湾海巡追缉时","2","2"
"被台湾海巡艇撞翻","2","2"
"行途中发生部分机","2","2"
"行政院院长陈建仁","2","2"
"董事长宗庆后病逝","2","2"
"落入中国云南边城","2","2"
"营收将再次大幅增","2","2"
"营业额和盈利都超","2","2"
"获三枚中国大陆探","2","2"
"荷兰半导体设备制","2","2"
"苹果公司首席执行","2","2"
"苦苦挣扎的全球汽","2","2"
"苦挣扎的全球汽车","2","2"
"艾奥瓦州共和党团","2","2"
"色列总理内坦亚胡","2","2"
"艘航空母舰福建舰","2","2"
"航線的經濟艙票價","2","2"
"航線的平均票價上","2","2"
"航空客机与日本海","2","2"
"航空公司对停飞的","2","2"
"航空公司一架波音","2","2"
"自缅甸的炮弹星期","2","2"
"自家股价大涨超过","2","2"
"能及高端人才在內","2","2"
"能代表台湾主流民","2","2"
"联合国秘书长古特","2","2"
"耳其总统埃尔多安","2","2"
"者对经济现状和预","2","2"
"美联储主席鲍威尔","2","2"
"美國飛往中國大陸","2","2"
"美國主要機場和國","2","2"
"美国驻联合国大使","2","2"
"美国飞机制造商波","2","2"
"美国银行策略师表","2","2"
"美国社媒平台脸书","2","2"
"美国消费者信心指","2","2"
"美国波音公司星期","2","2"
"美国共和党参议员","2","2"
"美元的亚马逊股票","2","2"
"罗里达州州长德桑","2","2"
"罗来纳州前州长黑","2","2"
"罗斯现代商船公司","2","2"
"罕布什尔州的共和","2","2"
"缅甸的炮弹星期三","2","2"
"绪回升的表现完全","2","2"
"统选举进入倒计时","2","2"
"统大选进入倒计时","2","2"
"统候选人赵少康说","2","2"
"统候选人赖清德称","2","2"
"统候选人侯友宜说","2","2"
"统候选人侯友宜星","2","2"
"统候选人侯友宜回","2","2"
"给出入境旅客提供","2","2"
"经济现状和预期的","2","2"
"经济合作框架协议","2","2"
"组成的一个法证专","2","2"
"線的平均票價上漲","2","2"
"經平均指數的最高","2","2"
"系必须相信习近平","2","2"
"管道爆炸事件的调","2","2"
"算首次超過特斯拉","2","2"
"签署新的商业协议","2","2"
"第十四届全国人民","2","2"
"第三艘航空母舰福","2","2"
"競爭對手正在相繼","2","2"
"立法委员选举投票","2","2"
"立场亲台的总理纳","2","2"
"空中客车公司和法","2","2"
"积电在日本熊本的","2","2"
"秦刚辞去第十四届","2","2"
"科技巨头苹果公司","2","2"
"社媒平台脸书母公","2","2"
"研发的月球着陆器","2","2"
"看法均出现了恶化","2","2"
"直接投资于比特币","2","2"
"盈利都超出了华尔","2","2"
"的视频在网上流传","2","2"
"的航線的經濟艙票","2","2"
"的競爭對手正在相","2","2"
"的看法均出现了恶","2","2"
"的电动汽车销售商","2","2"
"的消费者物价指数","2","2"
"的泰国前首相达信","2","2"
"的民进党立委罗致","2","2"
"的春节联欢晚会节","2","2"
"的平均票價上漲了","2","2"
"的咖啡市場是由星","2","2"
"的伯克希尔哈撒韦","2","2"
"的交易型指数基金","2","2"
"的一项新研究显示","2","2"
"的一个法证专家小","2","2"
"疆地区两家合资企","2","2"
"留資格的類型觀察","2","2"
"界提议未来应发展","2","2"
"电动车巨头特斯拉","2","2"
"电动车大厂特斯拉","2","2"
"电动汽车转型中苦","2","2"
"由飞机制造商空中","2","2"
"由星巴克開拓的也","2","2"
"用積層陶瓷電容器","2","2"
"生含放射性物质水","2","2"
"瓦卢立场亲台的总","2","2"
"球銷量首超特斯拉","2","2"
"球最大的电动汽车","2","2"
"球最大电动汽车制","2","2"
"现货比特币交易所","2","2"
"现状和预期的看法","2","2"
"状和预期的看法均","2","2"
"特朗普再次当选美","2","2"
"特币的交易型指数","2","2"
"特币交易所挂牌基","2","2"
"特定技能及高端人","2","2"
"爭對手正在相繼湧","2","2"
"然气管道爆炸事件","2","2"
"為起點來比較的話","2","2"
"為了佔領亞洲市場","2","2"
"源價格上漲告一段","2","2"
"湾海洋委员会主委","2","2"
"湾海巡追缉时翻覆","2","2"
"湾民进党主席赖清","2","2"
"湾执政的民进党立","2","2"
"湾总统选举进入倒","2","2"
"湾总统选举落幕隔","2","2"
"湾总统选举星期六","2","2"
"湾总统大选进入倒","2","2"
"湾总统与立法委员","2","2"
"湾在野的民众党总","2","2"
"湾前总统马英九接","2","2"
"游客不要靠近山火","2","2"
"游业界提议未来应","2","2"
"港旅游业逐步复苏","2","2"
"港旅游业界提议未","2","2"
"混合现实头戴式设","2","2"
"消费者最关注的品","2","2"
"消费者对经济现状","2","2"
"海洋委员会主委管","2","2"
"海峡两岸经济合作","2","2"
"海域因躲避追缉而","2","2"
"济现状和预期的看","2","2"
"洲的咖啡市場是由","2","2"
"洲各國的平均收入","2","2"
"津市人大常委会决","2","2"
"洋岛国图瓦卢立场","2","2"
"洋委员会主委管碧","2","2"
"泰国首都曼谷空气","2","2"
"泰国前首相达信将","2","2"
"法委员选举投票日","2","2"
"法国民事事故调查","2","2"
"法国和德国签署新","2","2"
"沫經濟崩潰後的最","2","2"
"汽车转型中苦苦挣","2","2"
"汽车制造商比亚迪","2","2"
"求美国证券交易委","2","2"
"气管道爆炸事件的","2","2"
"气式飞机的生产规","2","2"
"民进党立委罗致政","2","2"
"民进党并不能代表","2","2"
"民众尽可能居家办","2","2"
"民事事故调查分析","2","2"
"民主党党首李在明","2","2"
"比特币的交易型指","2","2"
"比特币交易所挂牌","2","2"
"比亞迪此前公佈的","2","2"
"每天能買多少杯星","2","2"
"正在實行強有力的","2","2"
"次成为中国最畅销","2","2"
"機場和國外主要城","2","2"
"條航線的平均票價","2","2"
"桃园机场给出入境","2","2"
"果特朗普再次当选","2","2"
"果公司首席执行官","2","2"
"构成国家安全风险","2","2"
"来自缅甸的炮弹星","2","2"
"来纳州前州长黑利","2","2"
"来大马奋斗史为主","2","2"
"机场给出入境旅客","2","2"
"机场两机相撞事故","2","2"
"机制造商空中客车","2","2"
"本航空客机与日本","2","2"
"本工作的外國人數","2","2"
"本和中國的航線共","2","2"
"本中部元旦大地震","2","2"
"未来应发展深度游","2","2"
"期的看法均出现了","2","2"
"期望出售價格來看","2","2"
"朝鲜最高领导人金","2","2"
"朗普再次当选美国","2","2"
"朗支持的武装分子","2","2"
"朗支持的也门胡塞","2","2"
"朗外交部长阿卜杜","2","2"
"有乘客和机组人员","2","2"
"月份早些时候乐观","2","2"
"最高领导人金正恩","2","2"
"最大的电动汽车销","2","2"
"最大的咖啡连锁品","2","2"
"最大电动汽车制造","2","2"
"最大单日市值增长","2","2"
"曼谷空气污染严重","2","2"
"更为无实际控制人","2","2"
"景区提前宣布已有","2","2"
"普再次当选美国总","2","2"
"是被台湾海巡艇撞","2","2"
"是由星巴克開拓的","2","2"
"春节联欢晚会节目","2","2"
"春节中国旅游市场","2","2"
"星巴克開拓的也不","2","2"
"星巴克的競爭對手","2","2"
"星巴克正在實行強","2","2"
"易及工业部长东姑","2","2"
"时候乐观情绪回升","2","2"
"早些时候乐观情绪","2","2"
"日經平均指數盤中","2","2"
"日經平均指數的最","2","2"
"日經平均指數收盤","2","2"
"日本航空客机与日","2","2"
"日本航空公司一架","2","2"
"日本能登半島地震","2","2"
"日本能登半岛地震","2","2"
"日本石川县能登地","2","2"
"日本和中國的航線","2","2"
"日本中部元旦大地","2","2"
"日本东京羽田机场","2","2"
"日外國勞動者首超","2","2"
"旅游业界提议未来","2","2"
"旅客提供快筛试剂","2","2"
"於比亞迪此前公佈","2","2"
"方提醒游客不要靠","2","2"
"新罕布什尔州的共","2","2"
"新罕布什尔州初选","2","2"
"新疆地区两家合资","2","2"
"新加坡国立大学商","2","2"
"斯坦人实施种族灭","2","2"
"斯加航空公司一架","2","2"
"政的民进党立委罗","2","2"
"政府呼吁民众尽可","2","2"
"放射性物质水外泄","2","2"
"收将再次大幅增长","2","2"
"支持的也门胡塞武","2","2"
"提醒游客不要靠近","2","2"
"提议未来应发展深","2","2"
"提前宣布已有多日","2","2"
"接美國主要機場和","2","2"
"接投资于比特币的","2","2"
"接受秦刚辞去第十","2","2"
"接受德国媒体专访","2","2"
"挣扎的全球汽车巨","2","2"
"挑战在向电动汽车","2","2"
"按季度計算首次超","2","2"
"按在留資格的類型","2","2"
"持的也门胡塞武装","2","2"
"括特定技能及高端","2","2"
"拉斯加航空公司一","2","2"
"投资于比特币的交","2","2"
"技能及高端人才在","2","2"
"执政的民进党立委","2","2"
"扎的全球汽车巨头","2","2"
"所有乘客和机组人","2","2"
"战在向电动汽车转","2","2"
"成的一个法证专家","2","2"
"成为全球最大的电","2","2"
"成为中国最畅销智","2","2"
"成为中国最大的咖","2","2"
"情绪回升的表现完","2","2"
"总统选举进入倒计","2","2"
"总统选举落幕隔天","2","2"
"总统选举中胜出后","2","2"
"总统当选人赖清德","2","2"
"总统大选进入倒计","2","2"
"总执行长扎克伯格","2","2"
"总总会长丹斯里吴","2","2"
"总会长丹斯里吴添","2","2"
"德国签署新的商业","2","2"
"往日本和中國的航","2","2"
"往新加坡参加航展","2","2"
"式飞机的生产规模","2","2"
"度計算首次超過特","2","2"
"府呼吁民众尽可能","2","2"
"底為起點來比較的","2","2"
"并警告以色列不要","2","2"
"并挑战在向电动汽","2","2"
"并不能代表台湾主","2","2"
"年首次成为中国最","2","2"
"年連接美國主要機","2","2"
"年来最大单日涨幅","2","2"
"年春节中国旅游市","2","2"
"年底為起點來比較","2","2"
"年亚洲金融危机以","2","2"
"年之久的打造自家","2","2"
"平洋岛国瑙鲁总统","2","2"
"平洋岛国图瓦卢立","2","2"
"平均期望出售價格","2","2"
"平均指數的最高點","2","2"
"幅刷新华尔街纪录","2","2"
"常委会决定接受秦","2","2"
"带动自家股价大涨","2","2"
"布已有多日门票售","2","2"
"布什尔州的共和党","2","2"
"市的航線的經濟艙","2","2"
"市政府呼吁民众尽","2","2"
"市場是由星巴克開","2","2"
"市场对直接投资于","2","2"
"市场分析师的普遍","2","2"
"市值增幅刷新华尔","2","2"
"市人大常委会决定","2","2"
"币的交易型指数基","2","2"
"币交易所挂牌基金","2","2"
"巴勒斯坦人实施种","2","2"
"巴克開拓的也不為","2","2"
"巴克的競爭對手正","2","2"
"巴克正在實行強有","2","2"
"已有多日门票售完","2","2"
"工作的外國人數截","2","2"
"工业部长东姑扎夫","2","2"
"峡两岸经济合作框","2","2"
"岸经济合作框架协","2","2"
"岸关系必须相信习","2","2"
"岛地震死亡人数升","2","2"
"岛国图瓦卢立场亲","2","2"
"山火进入紧急状态","2","2"
"届全国人民代表大","2","2"
"尔哥罗德州坠毁的","2","2"
"少旅客未入住酒店","2","2"
"小时黄金救援时间","2","2"
"對手正在相繼湧現","2","2"
"导体设备制造巨企","2","2"
"对经济现状和预期","2","2"
"对直接投资于比特","2","2"
"对巴勒斯坦人实施","2","2"
"对中国的出口仍受","2","2"
"家主席习近平星期","2","2"
"宣布已有多日门票","2","2"
"客车公司和法国民","2","2"
"客不要靠近山火区","2","2"
"定接受秦刚辞去第","2","2"
"定技能及高端人才","2","2"
"季度計算首次超過","2","2"
"媒平台脸书母公司","2","2"
"媒体集团与云顶世","2","2"
"娃哈哈集团创始人","2","2"
"娃哈哈集团创办人","2","2"
"娃哈哈创始人宗庆","2","2"
"委员会主委管碧玲","2","2"
"委会决定接受秦刚","2","2"
"始人兼执行主席贝","2","2"
"如果特朗普再次当","2","2"
"太平洋岛国瑙鲁总","2","2"
"太平洋岛国图瓦卢","2","2"
"天能買多少杯星巴","2","2"
"天然气管道爆炸事","2","2"
"天津市人大常委会","2","2"
"大马奋斗史为主题","2","2"
"大的电动汽车销售","2","2"
"大的咖啡连锁品牌","2","2"
"大电动汽车制造商","2","2"
"大常委会决定接受","2","2"
"多地景区提前宣布","2","2"
"多哈世界游泳锦标","2","2"
"外长秦刚辞去全国","2","2"
"外交部长阿卜杜拉","2","2"
"外交部长王毅在与","2","2"
"外交部副部长孙卫","2","2"
"外主要城市的航線","2","2"
"备制造巨企阿斯麦","2","2"
"增幅刷新华尔街纪","2","2"
"境旅客提供快筛试","2","2"
"場是由星巴克開拓","2","2"
"場和國外主要城市","2","2"
"域因躲避追缉而翻","2","2"
"城市的航線的經濟","2","2"
"型中苦苦挣扎的全","2","2"
"坦人实施种族灭绝","2","2"
"坡国立大学商学院","2","2"
"均期望出售價格來","2","2"
"均指數的最高點是","2","2"
"场给出入境旅客提","2","2"
"场对直接投资于比","2","2"
"场亲台的总理纳塔","2","2"
"地震死亡人数升至","2","2"
"地缘政治局势紧张","2","2"
"地景区提前宣布已","2","2"
"地区因山火进入紧","2","2"
"地区两家合资企业","2","2"
"在飞行途中发生部","2","2"
"在金门海域因躲避","2","2"
"在野的民众党总统","2","2"
"在美国的电动汽车","2","2"
"在留資格的類型觀","2","2"
"在桃园机场给出入","2","2"
"在日外國勞動者首","2","2"
"在多哈世界游泳锦","2","2"
"在向电动汽车转型","2","2"
"在加沙地带的军事","2","2"
"在俄勒冈州波特兰","2","2"
"在中國的新車銷量","2","2"
"在东京羽田机场与","2","2"
"土耳其总统埃尔多","2","2"
"國禁止進口日本水","2","2"
"國外主要城市的航","2","2"
"國主要機場和國外","2","2"
"國一天工資只能買","2","2"
"图瓦卢立场亲台的","2","2"
"国驻马大使欧阳玉","2","2"
"国驻联合国大使黑","2","2"
"国首都曼谷空气污","2","2"
"国飞机制造商波音","2","2"
"国银行策略师表示","2","2"
"国签署新的商业协","2","2"
"国第三艘航空母舰","2","2"
"国秘书长古特雷斯","2","2"
"国科技巨头苹果公","2","2"
"国社媒平台脸书母","2","2"
"国的电动汽车销量","2","2"
"国的出口仍受限制","2","2"
"国消费者信心指数","2","2"
"国海有主权争议的","2","2"
"国波音公司星期三","2","2"
"国民党和民进党都","2","2"
"国民党不分区立委","2","2"
"国民事事故调查分","2","2"
"国最大的咖啡连锁","2","2"
"国家主席习近平星","2","2"
"国家主席习近平在","2","2"
"国外交部长王毅在","2","2"
"国外交部副部长孙","2","2"
"国图瓦卢立场亲台","2","2"
"国国家男子足球队","2","2"
"国和德国签署新的","2","2"
"国全国人民代表大","2","2"
"园机场给出入境旅","2","2"
"因躲避追缉而翻覆","2","2"
"因市场对直接投资","2","2"
"因山火进入紧急状","2","2"
"因为消费者对经济","2","2"
"回升的表现完全相","2","2"
"四届全国人民代表","2","2"
"喷气式飞机的生产","2","2"
"啡市場是由星巴克","2","2"
"商空中客车公司和","2","2"
"哈马斯政治局副主","2","2"
"哈哈创始人宗庆后","2","2"
"哈世界游泳锦标赛","2","2"
"咖啡市場是由星巴","2","2"
"和预期的看法均出","2","2"
"和盈利都超出了华","2","2"
"和法国民事事故调","2","2"
"和德国签署新的商","2","2"
"和地缘政治紧张局","2","2"
"和國外主要城市的","2","2"
"和党首场总统初选","2","2"
"和中國的航線共有","2","2"
"命卫队指挥官苏莱","2","2"
"呼吁民众尽可能居","2","2"
"周边地区因山火进","2","2"
"员卢比奥要求美国","2","2"
"含放射性物质水外","2","2"
"向电动汽车转型中","2","2"
"同民主党党首李在","2","2"
"合现实头戴式设备","2","2"
"合国秘书长古特雷","2","2"
"吁民众尽可能居家","2","2"
"司研发的月球着陆","2","2"
"司和法国民事事故","2","2"
"史上最大单日市值","2","2"
"台积电在日本熊本","2","2"
"台湾进入大选倒数","2","2"
"台湾积体电路制造","2","2"
"台湾海洋委员会主","2","2"
"台湾海巡追缉时翻","2","2"
"台湾民进党主席赖","2","2"
"台湾总统选举进入","2","2"
"台湾总统选举落幕","2","2"
"台湾总统选举星期","2","2"
"台湾总统与立法委","2","2"
"台湾国防部星期二","2","2"
"台湾国防部再侦获","2","2"
"台湾卫生部门将从","2","2"
"台办发言人陈斌华","2","2"
"变更为无实际控制","2","2"
"受秦刚辞去第十四","2","2"
"发言人陈斌华指出","2","2"
"发生部分机体脱落","2","2"
"发生含放射性物质","2","2"
"及高端人才在內的","2","2"
"及工业部长东姑扎","2","2"
"及周边地区因山火","2","2"
"参议员卢比奥要求","2","2"
"去第十四届全国人","2","2"
"卫队指挥官苏莱曼","2","2"
"卢立场亲台的总理","2","2"
"卡罗来纳州前州长","2","2"
"南来大马奋斗史为","2","2"
"南卡罗来纳州前州","2","2"
"南中国海有主权争","2","2"
"南中国海争端持续","2","2"
"华裔先辈南来大马","2","2"
"华总总会长丹斯里","2","2"
"华媒体集团与云顶","2","2"
"半导体设备制造巨","2","2"
"升的表现完全相反","2","2"
"十四届全国人民代","2","2"
"区提前宣布已有多","2","2"
"区因山火进入紧急","2","2"
"北大西洋公约组织","2","2"
"包括特定技能及高","2","2"
"勒斯坦人实施种族","2","2"
"动自家股价大涨超","2","2"
"动汽车转型中苦苦","2","2"
"加航空公司一架波","2","2"
"加坡国立大学商学","2","2"
"办发言人陈斌华指","2","2"
"前高雄市长韩国瑜","2","2"
"前美国驻联合国大","2","2"
"前总统马英九接受","2","2"
"前宣布已有多日门","2","2"
"前外长秦刚辞去全","2","2"
"制造商空中客车公","2","2"
"别尔哥罗德州坠毁","2","2"
"利都超出了华尔街","2","2"
"创始人兼执行主席","2","2"
"刚辞去第十四届全","2","2"
"分析师之前的预测","2","2"
"出席世界经济论坛","2","2"
"出入境旅客提供快","2","2"
"出了华尔街分析师","2","2"
"决定接受秦刚辞去","2","2"
"农历新年烟花汇演","2","2"
"农历新年来临之际","2","2"
"农业及粮食安全部","2","2"
"再次当选美国总统","2","2"
"再为传统新闻内容","2","2"
"兼执行主席贝佐斯","2","2"
"关闭的东京羽田机","2","2"
"关系必须相信习近","2","2"
"共和党首场总统初","2","2"
"共和党总统候选人","2","2"
"共同民主党党首李","2","2"
"兰半导体设备制造","2","2"
"公司研发的月球着","2","2"
"公司和法国民事事","2","2"
"全球首架中国国产","2","2"
"全球銷量首超特斯","2","2"
"全球最大的电动汽","2","2"
"入境旅客提供快筛","2","2"
"党并不能代表台湾","2","2"
"党共同民主党党首","2","2"
"克開拓的也不為過","2","2"
"克的競爭對手正在","2","2"
"克正在實行強有力","2","2"
"克希尔哈撒韦公司","2","2"
"先辈南来大马奋斗","2","2"
"允许波音公司扩大","2","2"
"價格上漲告一段落","2","2"
"傍晚以后陆续揭晓","2","2"
"值增幅刷新华尔街","2","2"
"候选人侯友宜星期","2","2"
"候选人侯友宜回应","2","2"
"候乐观情绪回升的","2","2"
"俄罗斯现代商船公","2","2"
"俄罗斯军队一直在","2","2"
"侦获两枚中国大陆","2","2"
"侦获三枚中国大陆","2","2"
"作的外國人數截至","2","2"
"作为一家上市公司","2","2"
"佛罗里达州州长德","2","2"
"体集团与云顶世界","2","2"
"体设备制造巨企阿","2","2"
"低於比亞迪此前公","2","2"
"但不少旅客未入住","2","2"
"伯克希尔哈撒韦的","2","2"
"伯克希尔哈撒韦公","2","2"
"传统新闻内容与澳","2","2"
"会长丹斯里吴添泉","2","2"
"会决定接受秦刚辞","2","2"
"会允许波音公司扩","2","2"
"众尽可能居家办公","2","2"
"伊朗支持的武装分","2","2"
"伊朗支持的也门胡","2","2"
"伊朗外交部长阿卜","2","2"
"份早些时候乐观情","2","2"
"以色列总理内坦亚","2","2"
"以色列停止在加沙","2","2"
"以哈冲突爆发以来","2","2"
"以十亿美元计的资","2","2"
"以亞洲各國的平均","2","2"
"令以色列停止在加","2","2"
"代表台湾主流民意","2","2"
"今年春节中国旅游","2","2"
"亿美元的亚马逊股","2","2"
"人大常委会决定接","2","2"
"人兼执行主席贝佐","2","2"
"亲台的总理纳塔诺","2","2"
"京羽田机场与一架","2","2"
"交部长阿卜杜拉希","2","2"
"交部副部长孙卫东","2","2"
"亞迪按季度計算首","2","2"
"亞洲的咖啡市場是","2","2"
"亞洲各國的平均收","2","2"
"些时候乐观情绪回","2","2"
"亚马逊创始人兼执","2","2"
"亚洲金融危机以来","2","2"
"于比特币的交易型","2","2"
"事长宗庆后病逝后","2","2"
"事事故调查分析局","2","2"
"也门胡塞武装对红","2","2"
"也门胡塞武装分子","2","2"
"乐观情绪回升的表","2","2"
"之久的打造自家电","2","2"
"久的打造自家电动","2","2"
"主要機場和國外主","2","2"
"主要城市的航線的","2","2"
"主席习近平星期三","2","2"
"为消费者对经济现","2","2"
"为全球最大的电动","2","2"
"为全球最大电动汽","2","2"
"为传统新闻内容与","2","2"
"为中国最大的咖啡","2","2"
"中苦苦挣扎的全球","2","2"
"中客车公司和法国","2","2"
"中央气象台星期天","2","2"
"中國禁止進口日本","2","2"
"中國一天工資只能","2","2"
"中国驻马大使欧阳","2","2"
"中国第三艘航空母","2","2"
"中国科技巨头华为","2","2"
"中国的出口仍受限","2","2"
"中国海有主权争议","2","2"
"中国最大的咖啡连","2","2"
"中国大陆资助参选","2","2"
