4gram,count
纽约曼哈,1
约曼哈顿,1
唐人街核,1
人街核心,1
街核心区,1
核心区的,1
心区的华,1
区的华人,1
的华人心,1
华人心发,1
人心发现,1
最近越来,1
近越来越,1
越来越难,1
来越难买,1
越难买到,1
难买到最,1
买到最爱,1
到最爱喝,1
最爱喝的,1
爱喝的奶,1
喝的奶茶,1
的奶茶了,1
街上明显,1
上明显安,1
明显安静,1
显安静很,1
安静很多,1
静很多了,1
客流量也,1
流量也很,1
量也很少,1
心从自己,1
从自己的,1
自己的公,1
己的公寓,1
的公寓窗,1
公寓窗口,1
寓窗口望,1
窗口望着,1
口望着楼,1
望着楼下,1
着楼下的,1
楼下的街,1
下的街道,1
的街道说,1
谁能相信,1
能相信这,1
相信这里,1
信这里是,1
这里是曾,1
里是曾经,1
是曾经最,1
曾经最热,1
经最热闹,1
最热闹的,1
热闹的曼,1
闹的曼哈,1
的曼哈顿,1
为什么中,1
什么中国,1
么中国的,1
中国的稀,1
国的稀土,1
的稀土资,1
稀土资源,1
土资源如,1
资源如此,1
源如此重,1
如此重要,1
中国垄断,1
国垄断了,1
垄断了世,1
断了世界,1
了世界的,1
世界的稀,1
界的稀土,1
的稀土产,1
稀土产业,1
高科技生,1
科技生产,1
技生产的,1
生产的关,1
产的关键,1
的关键素,1
关键素材,1
随着中美,1
着中美关,1
美关系急,1
关系急剧,1
系急剧恶,1
急剧恶化,1
西方开始,1
方开始尝,1
开始尝试,1
始尝试绕,1
尝试绕开,1
试绕开中,1
绕开中国,1
建立新的,1
立新的稀,1
新的稀土,1
的稀土供,1
稀土供应,1
土供应链,1
移动支付,1
动支付和,1
支付和疫,1
付和疫情,1
和疫情使,1
疫情使二,1
情使二维,1
使二维码,1
二维码大,1
维码大放,1
码大放异,1
大放异彩,1
二维码是,1
维码是日,1
码是日本,1
是日本一,1
本一名工,1
一名工程,1
名工程师,1
工程师年,1
程师年的,1
师年的发,1
年的发明,1
当年他所,1
年他所在,1
他所在的,1
所在的汽,1
在的汽车,1
的汽车部,1
汽车部件,1
车部件公,1
部件公司,1
件公司意,1
公司意识,1
司意识到,1
意识到这,1
识到这种,1
到这种信,1
这种信息,1
种信息存,1
信息存储,1
息存储方,1
存储方式,1
储方式的,1
方式的潜,1
式的潜力,1
因此没有,1
此没有执,1
没有执行,1
有执行其,1
执行其专,1
行其专利,1
其专利权,1
日本京都,1
本京都府,1
京都府签,1
都府签发,1
府签发第,1
签发第一,1
发第一张,1
第一张外,1
一张外国,1
张外国人,1
外国人创,1
国人创业,1
人创业签,1
京都府首,1
都府首位,1
府首位获,1
首位获得,1
位获得创,1
获得创业,1
得创业签,1
业签证的,1
签证的是,1
证的是面,1
的是面向,1
是面向小,1
面向小型,1
向小型餐,1
小型餐饮,1
型餐饮店,1
餐饮店开,1
饮店开发,1
店开发的,1
开发的来,1
发的来自,1
的来自台,1
来自台湾,1
自台湾的,1
台湾的张,1
湾的张舜,1
的张舜智,1
与索尼签,1
索尼签署,1
尼签署新,1
签署新协,1
署新协议,1
获得更多,1
得更多音,1
更多音乐,1
多音乐资,1
音乐资源,1
新协议的,1
协议的对,1
议的对象,1
的对象包,1
对象包括,1
象包括美,1
包括美国,1
括美国人,1
美国人气,1
国人气女,1
人气女歌,1
气女歌手,1
女歌手碧,1
歌手碧昂,1
手碧昂斯,1
碧昂斯和,1
昂斯和人,1
斯和人气,1
和人气马,1
人气马丁,1
盖瑞斯等,1
瑞斯等人,1
建造一座,1
造一座新,1
一座新机,1
座新机场,1
新机场需,1
机场需要,1
场需要几,1
需要几年,1
柏林人有,1
林人有两,1
人有两个,1
有两个答,1
两个答案,1
白宫疫情,1
宫疫情顾,1
疫情顾问,1
我们正在,1
们正在进,1
正在进入,1
在进入新,1
进入新冠,1
入新冠疫,1
冠疫情最,1
疫情最令,1
情最令人,1
最令人担,1
令人担忧,1
人担忧和,1
担忧和最,1
忧和最致,1
和最致命,1
最致命的,1
致命的阶,1
命的阶段,1
有必要采,1
必要采取,1
我成功连,1
成功连任,1
功连任之,1
连任之日,1
就是你被,1
是你被解,1
你被解雇,1
被解雇之,1
解雇之时,1
美国疫情,1
你买咖啡,1
买咖啡的,1
咖啡的时,1
啡的时候,1
有没有发,1
没有发觉,1
有发觉大,1
发觉大中,1
觉大中小,1
大中小三,1
中小三种,1
小三种容,1
三种容量,1
中杯价格,1
杯价格几,1
价格几乎,1
格几乎和,1
几乎和大,1
乎和大杯,1
和大杯差,1
大杯差不,1
杯差不多,1
很多人就,1
多人就是,1
人就是为,1
就是为了,1
是为了贪,1
为了贪小,1
了贪小便,1
贪小便宜,1
小便宜而,1
便宜而多,1
宜而多花,1
而多花了,1
多花了钱,1
反而还觉,1
而还觉得,1
还觉得自,1
觉得自己,1
得自己赚,1
自己赚了,1
安全与自,1
全与自由,1
与自由之,1
自由之间,1
新加坡的,1
加坡的防,1
坡的防疫,1
的防疫探,1
防疫探索,1
基于蓝牙,1
于蓝牙技,1
蓝牙技术,1
牙技术的,1
技术的可,1
术的可穿,1
的可穿戴,1
可穿戴式,1
穿戴式防,1
戴式防疫,1
式防疫追,1
防疫追踪,1
疫追踪器,1
追踪器会,1
踪器会侵,1
器会侵犯,1
会侵犯隐,1
侵犯隐私,1
犯隐私吗,1
全民检测,1
民检测是,1
检测是否,1
测是否万,1
是否万无,1
否万无一,1
万无一失,1
对保障个,1
保障个人,1
障个人自,1
个人自由,1
人自由和,1
自由和公,1
由和公共,1
和公共安,1
公共安全,1
新加坡人,1
加坡人民,1
坡人民有,1
人民有疑,1
民有疑虑,1
政府也在,1
府也在探,1
也在探索,1
尽管遭遇,1
管遭遇百,1
遭遇百年,1
遇百年不,1
百年不遇,1
年不遇的,1
不遇的新,1
遇的新冠,1
今年德国,1
年德国经,1
国经济蒙,1
经济蒙受,1
济蒙受的,1
蒙受的损,1
受的损失,1
的损失仍,1
损失仍低,1
失仍低于,1
仍低于年,1
低于年的,1
于年的金,1
年的金融,1
的金融危,1
金融危机,1
科学家眼,1
学家眼里,1
家眼里的,1
眼里的最,1
里的最好,1
的最好消,1
最好消息,1
好消息在,1
消息在现,1
息在现任,1
在现任美,1
现任美国,1
任美国总,1
国总统川,1
总统川普,1
统川普看,1
川普看来,1
普看来却,1
看来却是,1
来却是故,1
却是故意,1
是故意姗,1
故意姗姗,1
意姗姗来,1
姗姗来迟,1
他在推特,1
推特上对,1
特上对公,1
上对公布,1
对公布这,1
一消息的,1
消息的时,1
息的时机,1
的时机提,1
时机提出,1
机提出质,1
提出质疑,1
称其有政,1
其有政治,1
有政治动,1
政治动机,1
没有勇气,1
有勇气在,1
勇气在大,1
气在大选,1
在大选之,1
大选之前,1
选之前公,1
之前公布,1
前公布这,1
的有效率,1
有效率看,1
效率看上,1
率看上去,1
看上去很,1
上去很美,1
但仔细研,1
仔细研究,1
你会发现,1
会发现并,1
发现并没,1
现并没有,1
并没有那,1
没有那么,1
有那么美,1
死人也投,1
人也投了,1
也投了票,1
投票人数,1
票人数多,1
人数多于,1
数多于登,1
多于登记,1
于登记的,1
登记的选,1
记的选民,1
德国之声,1
国之声对,1
之声对这,1
声对这些,1
对这些论,1
这些论点,1
些论点进,1
论点进行,1
点进行了,1
进行了核,1
行了核实,1
在近视治,1
近视治疗,1
视治疗过,1
治疗过程,1
疗过程中,1
医生会让,1
生会让儿,1
会让儿童,1
让儿童佩,1
儿童佩戴,1
童佩戴一,1
佩戴一种,1
戴一种被,1
一种被称,1
种被称为,1
被称为角,1
称为角膜,1
为角膜塑,1
角膜塑形,1
膜塑形眼,1
塑形眼镜,1
形眼镜的,1
眼镜的隐,1
镜的隐形,1
的隐形眼,1
隐形眼镜,1
根据年的,1
据年的一,1
年的一篇,1
的一篇论,1
一篇论文,1
镜片也有,1
片也有比,1
也有比较,1
有比较小,1
比较小的,1
较小的可,1
小的可能,1
的可能会,1
可能会让,1
能会让近,1
会让近视,1
让近视患,1
近视患者,1
视患者感,1
患者感染,1
者感染一,1
感染一种,1
染一种眼,1
一种眼疾,1
并最终导,1
最终导致,1
终导致失,1
导致失明,1
验光师称,1
只要正确,1
要正确佩,1
正确佩戴,1
感染角膜,1
染角膜炎,1
角膜炎且,1
膜炎且失,1
炎且失明,1
且失明的,1
国辉瑞宣,1
辉瑞宣布,1
瑞宣布疫,1
宣布疫苗,1
布疫苗有,1
疫苗有效,1
苗有效性,1
辉瑞计划,1
瑞计划在,1
计划在获,1
划在获批,1
在获批后,1
年内在全,1
内在全球,1
在全球最,1
全球最多,1
球最多制,1
多制造万,1
制造万剂,1
到年底前,1
年底前最,1
底前最多,1
前最多制,1
多制造亿,1
制造亿剂,1
美国空军,1
国空军官,1
空军官员,1
军官员表,1
官员表示,1
这些中国,1
