2gram,count
纯电,2
电动,2
动车,2
以往,2
指定,2
定牛,2
牛肉,2
品类,2
品出,2
口额,2
额增,2
增至,2
至万,2
门店,2
数超,2
高于,2
断言,2
一的,2
民调,2
成年,2
年人,2
的手,2
机和,2
位置,2
授权,2
才能,2
购买,2
在商,2
卖的,2
人工,2
工智,2
于接,2
为人,2
为它,2
示出,2
初步,2
迹象,2
些人,2
在可,2
人对,2
出该,2
测试,2
网红,2
行动,2
起来,2
非如,2
这场,2
法律,2
及其,2
字节,2
节跳,2
跳动,2
划的,2
组织,2
起的,2
的另,2
此次,2
果显,2
即使,2
性能,2
大约,2
了个,2
非常,2
持久,2
但它,2
为中,2
和地,2
本新,2
实验,2
情之,2
候都,2
目光,2
最佳,2
间为,2
将导,2
司债,2
也留,2
营收,2
前家,2
的半,2
人电,2
有家,2
复印,2
公无,2
和新,2
家办,2
低迷,2
铠侠,2
的通,2
通用,2
用半,2
利好,2
非接,2
触式,2
操作,2
通电,2
影像,2
作出,2
出反,2
有史,2
史以,2
本研,2
成果,2
半年,2
年后,2
球肉,2
肉类,2
肉制,2
加速,2
就已,2
分人,2
效的,2
响的,2
能以,2
这么,2
澳洲,2
洲天,2
兴奋,2
田发,2
新款,2
料电,2
万日,2
币万,2
来是,2
是全,2
全面,2
入了,2
无疑,2
这对,2
对霹,2
的进,2
些理,2
的部,2
在开,2
取消,2
票的,2
边境,2
成长,2
长股,2
的领,2
技股,2
股为,2
的推,2
而有,2
业人,2
联储,2
们不,2
罕见,2
现象,2
人员,2
员在,2
找到,2
了有,2
对海,2
这让,2
富邑,2
邑葡,2
葡萄,2
萄酒,2
自亚,2
洲的,2
热潮,2
年累,2
也好,2
美食,2
求特,2
车和,2
车的,2
后可,2
的安,2
比如,2
年出,2
查的,2
水平,2
的非,2
率也,2
日韩,2
的近,2
近成,2
来看,2
韩国,2
向中,2
云计,2
果公,2
也将,2
的应,2
中下,2
下架,2
其应,2
互联,2
联网,2
题的,2
账号,2
加剧,2
暴风,2
大雪,2
天气,2
福岛,2
最高,2
中欧,2
欧投,2
资协,2
协定,2
并未,2
因中,2
大封,2
青少,2
少年,2
的心,2
理健,2
百万,2
去了,2
被迫,2
的散,2
能已,2
快手,2
重心,2
总结,2
种的,2
的准,2
由此,2
知的,2
尔在,2
那些,2
国政,2
在控,2
情确,2
确诊,2
取得,2
大举,2
空的,2
业者,2
密码,2
的账,2
成了,2
不知,2
不到,2
社会,2
工具,2
湾增,2
增产,2
产半,2
范围,2
目的,2
的战,2
一方,2
方是,2
活跃,2
论坛,2
户投,2
的数,2
在我,2
转变,2
时期,2
有这,2
国等,2
变老,2
本交,2
相互,2
互上,2
券交,2
市市,2
衰老,2
何时,2
些线,2
线索,2
会带,2
司将,2
给现,2
车厂,2
将是,2
而设,2
资额,2
可通,2
开设,2
容易,2
响力,2
生活,2
商讨,2
价权,2
转移,2
体短,2
要是,2
车载,2
载半,2
体现,2
体厂,2
的转,2
财年,2
主力,2
京电,2
备的,2
但如,2
料研,2
出有,2
的材,2
起了,2
间隔,2
项研,2
苗接,2
国出,2
口价,2
涨了,2
续年,2
产计,2
做出,2
苗丰,2
本年,2
四以,2
也能,2
种疫,2
奥运,2
运会,2
少人,2
于美,2
武器,2
司股,2
大麻,2
价在,2
走出,2
出了,2
小公,2
动的,2
本能,2
率半,2
前十,2
企的,2
空光,2
伏发,2
微波,2
学教,2
教授,2
学生,2
的设,2
服装,2
榜首,2
的条,2
农历,2
历新,2
新年,2
是如,2
崛起,2
染病,2
国联,2
合大,2
空中,2
中计,2
计程,2
程车,2
乘客,2
的高,2
春节,2
的旅,2
打击,2
到底,2
大战,2
习的,2
金之,2
之年,2
来最,2
者正,2
的海,2
售卖,2
票投,2
济走,2
走强,2
更高,2
冰层,2
的家,2
气候,2
候变,2
与新,2
毒战,2
战斗,2
斗的,2
基因,2
德特,2
特人,2
究结,2
以与,2
也存,2
外的,2
昨天,2
查看,2
款引,2
引擎,2
独有,2
唯一,2
万次,2
为是,2
震的,2
的余,2
实际,2
际上,2
西班,2
班牙,2
说唱,2
通胀,2
很难,2
外资,2
资基,2
陆日,2
是在,2
所的,2
件占,2
占比,2
展览,2
了的,2
成以,2
变种,2
池材,2
正如,2
隔离,2
了中,2
国房,2
房地,2
地产,2
大公,2
香槟,2
产商,2
牌是,2
的品,2
通行,2
久保,2
保田,2
赚取,2
鱼在,2
市中,2
蓝鳍,2
鳍金,2
殖金,2
在每,2
品评,2
体式,2
式卫,2
卫浴,2
浴间,2
马桶,2
望工,2
作更,2
更长,2
长时,2
间的,2
作时,2
周小,2
和亚,2
价下,2
拉股,2
光荣,2
荣特,2
特库,2
库摩,2
国志,2
得分,2
第名,2
的份,2
额为,2
来首,2
值超,2
顾了,2
了特,2
早早,2
的融,2
地点,2
易发,2
得州,2
的视,2
质量,2
量问,2
我在,1
发虚,1
假信,1
国餐,1
馆老,1
老板,1
板狂,1
狂订,1
订自,1
自家,1
家披,1
萨送,1
送朋,1
居然,1
然还,1
还猛,1
猛赚,1
赚一,1
钻的,1
的什,1
么空,1
空子,1
小故,1
故事,1
事背,1
有哪,1
哪些,1
些大,1
大道,1
道理,1
然德,1
国菜,1
菜不,1
但说,1
说法,1
法真,1
真不,1
使医,1
生们,1
们开,1
更频,1
频密,1
密地,1
面对,1
对死,1
何处,1
理自,1
情绪,1
又有,1
么无,1
法释,1
释怀,1
怀的,1
的遗,1
遗憾,1
已故,1
故拳,1
拳击,1
击传,1
传奇,1
奇穆,1
穆罕,1
罕默,1
默德,1
里于,1
年接,1
受访,1
访问,1
问时,1
幽默,1
默地,1
地谈,1
到自,1
己年,1
年幼,1
幼时,1
时很,1
好奇,1
么一,1
切美,1
事物,1
物都,1
是白,1
白色,1
你有,1
有类,1
的观,1
观察,1
察吗,1
国专,1
专家,1
家说,1
要想,1
想维,1
持健,1
康免,1
力每,1
周最,1
好能,1
能吃,1
吃种,1
种不,1
的果,1
果蔬,1
蔬和,1
和食,1
毒引,1
发肺,1
洗手,1
手成,1
为自,1
自我,1
我保,1
护的,1
纪时,1
名医,1
生提,1
个基,1
本卫,1
生习,1
习惯,1
惯能,1
能挽,1
挽救,1
救生,1
是他,1
他因,1
此而,1
而付,1
付出,1
出沉,1
的代,1
规定,1
收紧,1
紧和,1
和货,1
币市,1
场利,1
率的,1
的上,1
升是,1
是中,1
国上,1
上一,1
次股,1
市大,1
大泡,1
沫的,1
结者,1
果未,1
周或,1
或几,1
月监,1
管机,1
构发,1
出类,1
似信,1
信号,1
者理,1
理智,1
智的,1
法就,1
是赶,1
赶紧,1
紧撤,1
撤离,1
安贾,1
贾娜,1
据对,1
于传,1
的定,1
定义,1
和出,1
现症,1
状前,1
的传,1
会打,1
打喷,1
喷嚏,1
嚏或,1
或咳,1
咳嗽,1
们已,1
已知,1
知他,1
们会,1
会将,1
将病,1
毒传,1
播给,1
给他,1
他人,1
气溶,1
溶胶,1
胶可,1
能比,1
比飞,1
沫更,1
加危,1
更小,1
的颗,1
颗粒,1
粒有,1
能进,1
入呼,1
吸道,1
道的,1
更深,1
深处,1
能绕,1
绕过,1
过免,1
疫系,1
摩根,1
根大,1
大通,1
花旗,1
旗集,1
团和,1
和富,1
富国,1
国银,1
行周,1
周二,1
二称,1
于消,1
和企,1
始拖,1
拖欠,1
欠贷,1
司总,1
计拨,1
备了,1
了亿,1
元以,1
以覆,1
盖损,1
二季,1
度利,1
润因,1
此受,1
到很,1
一拨,1
备规,1
模较,1
较今,1
一季,1
幅增,1
明这,1
些银,1
行对,1
对疫,1
情所,1
所引,1
发经,1
济冲,1
击的,1
的持,1
续时,1
间和,1
和严,1
重程,1
度的,1
的假,1
假设,1
设发,1
了变,1
情原,1
输受,1
到限,1
多集,1
箱通,1
过铁,1
铁路,1
路从,1
国来,1
来到,1
到德,1
是陆,1
陆路,1
路货,1
货运,1
运还,1
还存,1
些短,1
短板,1
快速,1
速升,1
值还,1
还能,1
续吗,1
张明,1
仍将,1
将面,1
临一,1
一定,1
的升,1
值压,1
但多,1
种因,1
元升,1
值速,1
度或,1
将下,1
汇率,1
率双,1
双边,1
边波,1
动有,1
望上,1
尔恳,1
恳求,1
求年,1
要再,1
再参,1
参加,1
把命,1
命留,1
留着,1
以后,1
后还,1
高级,1
级经,1
家称,1
对离,1
离大,1
大城,1
市开,1
开车,1
车不,1
不远,1
远的,1
的郊,1
区和,1
和乡,1
乡村,1
村地,1
区房,1
的兴,1
兴趣,1
趣上,1
与此,1
此类,1
对度,1
度假,1
假城,1
城镇,1
镇房,1
子需,1
求的,1
对购,1
购房,1
房者,1
者优,1
优先,1
先选,1
选项,1
项的,1
数新,1
毒患,1
的病,1
情短,1
短暂,1
暂而,1
而轻,1
的患,1
者则,1
则苦,1
们要,1
要经,1
历持,1
续数,1
数月,1
的疲,1
疼痛,1
痛和,1
和呼,1
吸困,1
困难,1
难等,1
人至,1
少有,1
有一,1
种症,1
而一,1
半以,1
人仍,1
仍感,1
感疲,1
与去,1
年发,1
布的,1
机相,1
外观,1
观有,1
所改,1
从曲,1
曲线,1
线圆,1
圆角,1
角设,1
计转,1
向类,1
似于,1
更扁,1
扁平,1
平边,1
边框,1
于熟,1
熟悉,1
悉网,1
络的,1
人不,1
克努,1
力解,1
了为,1
么技,1
术将,1
善用,1
体验,1
克说,1
天是,1
新纪,1
纪元,1
的开,1
名游,1
客因,1
情自,1
自月,1
中以,1
来就,1
就一,1
直困,1
困在,1
鲁马,1
丘附,1
近的,1
小镇,1
在等,1
了快,1
快个,1
月之,1
周末,1
末这,1
名原,1
原本,1
鲁待,1
待天,1
天的,1
的游,1
客终,1
于进,1
入这,1
这座,1
座多,1
前建,1
的印,1
印加,1
加古,1
古城,1
城遗,1
为个,1
月来,1
位访,1
访客,1
丘的,1
的石,1
石造,1
造遗,1
址将,1
月重,1
重新,1
新对,1
对国,1
内外,1
外游,1
客开,1
开放,1
前路,1
仍漫,1
漫漫,1
胡月,1
月晓,1
国央,1
行开,1
展数,1
币试,1
明技,1
术体,1
系已,1
已基,1
本成,1
成熟,1
模运,1
运用,1
否做,1
好准,1
传统,1
统货,1
币进,1
进化,1
化到,1
到数,1
的道,1
仍很,1
很漫,1
漫长,1
从财,1
财务,1
务方,1
面来,1
来讲,1
这笔,1
笔交,1
一旦,1
旦完,1
将立,1
立即,1
即改,1
善公,1
润和,1
和现,1
现金,1
金生,1
生成,1
成能,1
举还,1
能有,1
于在,1
现年,1
度收,1
入增,1
住在,1
在纽,1
约曼,1
街核,1
心区,1
人心,1
心发,1
近越,1
越难,1
难买,1
买到,1
最爱,1
爱喝,1
喝的,1
的奶,1
奶茶,1
茶了,1
街上,1
上明,1
明显,1
显安,1
安静,1
静很,1
多了,1
客流,1
流量,1
量也,1
也很,1
很少,1
心从,1
从自,1
公寓,1
寓窗,1
窗口,1
口望,1
望着,1
着楼,1
楼下,1
的街,1
街道,1
道说,1
谁能,1
能相,1
相信,1
信这,1
这里,1
里是,1
是曾,1
曾经,1
经最,1
最热,1
热闹,1
闹的,1
的曼,1
么中,1
土资,1
源如,1
此重,1
国垄,1
了世,1
界的,1
高科,1
技生,1
键素,1
素材,1
系急,1
急剧,1
剧恶,1
方开,1
始尝,1
尝试,1
试绕,1
绕开,1
开中,1
新的,1
土供,1
动支,1
